,Site_plot,Mahonia leschenaultii,Toddalia asiatica,Sp124858,Rubus spp,Sp105132,Sp122024,Mappia foetida,Osbeckia wightiana,Oldlendia articularis ,Gaultheria fragrantissima,Sp113255,Eurya japonica,Pilea wightii,Liana,Psychotria nilgiriensis,Sp101440,Daphniphyllum neilgherense,Sp131528,Sp132022,Piper nigrum,Elaeagnus kologa,Sp110222,Hypericum mysorense ,Sp1pVM4r,Symplocos cochinchinensis,Sp1f8pkQ,Sp18di1e,Syzygium spp,Bamboo spp,Sp1NGBvS,Cinnamomum perrottetii,SpUK1,Neolitsea zeylanica,No_pic,Potentilla indica,Sp1SvQDO,Sp1tyZZL,Rhododendron arboreum,Sp1lmWU7,Strobilanthes spp,Sp1RO5AX,Sp1ujpFP,Berberis tinctoria,Rapanea wightiana,Sp1yhVqj,Sp1FHoOe,Site.description,Plot.description,Plot,Site,Acacia,Eucalyptus,Others,Pine,Shola,Tot_bas_ar,Date,Lat.deci..N.,Long.Deci..E.,Plot.location,Elevation,Fresh.stumps,Fresh.Cuts,Logs,Canopy,Stems,Moss,Acacia.regen,Ageratina.spp.,Bamboo,Bidens.pilosa,Coffee,Cestrum,Cupress,Daphniphyllum,Eucalyptus.regen,Eupatorium,Ipomea.purpurea,Lantana,Mikania.micrantha,Other,Pine.regen,Rubus,Shola.regen,Tea,Gorse,VS1,VS2,VS3,VS4,VS5,VS6,VS7,VS8,VS9,VS10,LL,Fire,Fern,VSsum,TCI_2x2,Elevation,Aspect,Slope,TRI,shlbfr1ha,shlbfr2ha,shlbfr3ha,shlbfr4ha,shlbfr5ha,Aspect_rad,Sine.aspect,Cosine.aspect,TWI,Acacia.abv,Bamboo.abv,Cestrum.abv,Daphniphyllum.abv,Eupatorium.abv,Rubus.abv,Shola.abv,Solanum.mauritianum.abv,Others.abv,Lantana.abv,Ageratina.spp.abv,Coffee.abv,Eucalyptus.abv,Tea.abv,Mikania.micrantha.abv,Pine.abv,Acacia.blw,Bamboo.blw,Cestrum.blw,Daphniphyllum.blw,Eupatorium.blw,Rubus.blw,Shola.blw,Solanum.mauritianum.blw,Others.blw,Eucalyptus.blw,Ageratina.spp.blw,Lantana.blw,Pine.blw,Strobilanthes.spp.blw,Bidens.pilosa.blw,Coffee.blw,Ipomea.purpurea.blw,Tea.blw,Ann.Temp,Temp.seasonality,Ann.prec,Mxtmp_hotmnths,Mntmp_cldmnths,Prec_seasnlty,Prec_drymnths,Prec_cldmnths,ln_shlbfr1ha,Ln_elevation,Tot_ct_tree,ln_shlbfr2ha,ln_shlbfr3ha,ln_shlbfr4ha,ln_shlbfr5ha,Acacia.1,Eucalyptus.1,Pine.1,Shola.abv.1,Shola.blw.1,Others.1,Shola.1,rds_lngth_5ha,rds_lngth_4ha,rds_lngth_3ha,rds_lngth_2ha,rds_lngth_1ha,TPI,Agerat_Eupat,Type1,Solanum,Ageratina adenophora,Ageratum conyzoides,Ageratum houstonianum,Chromalaena odorata,Type1
261,BGS746_1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kannimalay Eucalyptus,NA,1,BGS746,0,0.01529479,0,0,0,0.01529479,30/04/21,10.1322662,77.0704758,1Ha,1705.105553,0,0,0,74.6,4.75,10,0,12,4,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,4,3,1,1,2,4,2,2,1,1,1,0,8,21,0.812843144,1700,183.1221313,24.14198875,36.27671432,4725,9499,13890,17705,20419,3.196084124,-0.054464508,-0.998515707,-0.182321563,0,4,0,0,0,1,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.25,104.9,3010.6,24.95,10.65,59.2,32.7,403.7,8.460834458,7.43838353,2,9.159047078,9.538996427,9.781658844,9.924270092,0,BGS746_1,0,BGS746_1,0,0,0,0,0,0,0,0,-4.75,12,Eucalyptus,0,11,1,0,0,Eucalyptus
262,BGS746_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Kannimalay Eucalyptus,NA,2,BGS746,0,0.019138382,0,0,0,0.019138382,30/04/21,10.132555,77.0704054,1Ha,1711.972532,0,0,0,77,4.5,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,5,1,2,2,1,2,1,0,0,1,0,4,18,6.466153622,1716,203.7135925,25.46273804,39.19183731,2598,5815,8877,12245,14912,3.55547292,-0.402164992,-0.915567212,-1.280933857,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,17.25,104.9,3010.6,24.95,10.65,59.2,32.7,403.7,7.862882035,7.44775128,2,8.668368019,9.091331585,9.412954632,9.609988595,0,BGS746_2,0,BGS746_2,BGS746_2,0,0,0,0,0,0,0,1.75,6,Eucalyptus,0,6,0,0,0,Eucalyptus
263,BGT732_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,near water tank,Eucalyptus+Lantana,1,BGT732,0,0.038992961,0,0,0,0.038992961,17/04/21,10.1314226,77.0575743,1Ha,1456.472403,0,0,0,47.6,10.5,10,0,11,0,0,0,0,0,0,0,0,0,16,0,0,0,3,24,0,0,8,4,7,4,6,6,2,1,2,2,1,0.1,0,42,-10.29641533,1451,235.7843018,7.055989742,10.29563046,5603,10219,13573,16610,19548,4.115212391,-0.826926541,-0.562309965,0.328504086,0,0,0,0,0,3,26,0,0,16,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17.85000038,103.7,3219.2,25.55,11.35,60.4,33.7,415.5,8.631235907,7.280008253,1,9.232101864,9.515911477,9.717820405,9.880679413,0,BGT732_1,0,BGT732_1,BGT732_1,0,0,97,50,17,0,0,0,11,Eucalyptus,0,11,0,0,0,Eucalyptus
264,BGT732_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,near water tank,Eucalyptus+Lantana,2,BGT732,0,0.082330852,0,0,0,0.082330852,17/04/21,10.1318035,77.0576798,1Ha,1453.198112,0,0,0,63.8,19.5,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,3,2,1,4,4,3,2,0,2,0,1,0,0,21,-3.54192996,1454,275.0131226,13.2205286,24.26932144,5543,10679,15170,18993,22846,4.799884476,-0.99617471,0.087383901,-0.587786674,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.85000038,103.7,3219.2,25.55,11.35,60.4,33.7,415.5,8.620471541,7.282073658,5,9.276128113,9.62714099,9.851878419,10.0365751,0,BGT732_2,0,BGT732_2,BGT732_2,0,0,3,0,0,0,0,-4.625,0,Eucalyptus,0,0,0,0,0,Eucalyptus
273,BGW870_7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,Shola starting from ellapatty,Shola near yellapatti,2,BGW870,0.114591559,0,0,0,0,0.114591559,19/04/21,10.1280401,77.1828527,4Ha,2137.72832,0,0,3,69.8,5.75,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,4,1,4,3,3,2,2,0,2,2,1,0,1,23,8.41054821,2136,344.4949646,33.21886063,51.96152496,9118,17318,25222,31918,38202,6.012571389,-0.267323063,0.963606963,0.105360508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,11,0,0,0,0,0,0,0,15.35000038,111.9,2106.2,22.75,8.35,55.7,25.7,324.7,9.118115428,7.6666902,1,9.759559444,10.13551156,10.37095672,10.55066933,BGW870_7,0,0,0,BGW870_7,0,0,0,0,0,0,0,3.75,40,Acacia,0,40,0,0,0,Acacia
278,BGZ816_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GundumalaiEstate EUCAPT,GundumalaiEstate EUCAPT,2,BGZ816,0,0.016910213,0,0,0,0.016910213,09/04/21,10.1259352,77.1342939,1Ha,1691.832001,0,0,2,37.2,9.5,10,0,51,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,5,5,2,1,1,2,1,1,1,2,1,0,0,21,-6.948649883,1621,133.8982849,31.02093887,50.13980484,0,0,0,0,0,2.336965934,0.720571868,-0.693380259,-0.587786674,0,0,0,0,0,0,0,0,0,2,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,16.64999962,110.3,2330.8,24.25,9.85,56.7,27.7,341.9,0,7.390798522,2,0,0,0,0,0,BGZ816_2,0,0,0,0,0,227,165,101,26,0,-6.25,51,Eucalyptus,0,48,3,0,0,Eucalyptus
279,BHB840_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Near Echo pt,NA,1,BHB840,0,0.502539691,0,0,0,0.502539691,19/04/21,10.1242109,77.156779,1Ha,1476.774613,0,0,0,75.6,4.75,10,0,63,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,3,7,-6.473779202,1503,316.5481567,12.07318211,19.4935894,0,0,0,0,0,5.524807576,-0.687744661,0.725952672,0.664976239,0,0,0,0,0,0,0,0,0,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,17.75,112,2201.2,25.35,10.75,56.8,26,323.4,0,7.31521839,8,0,0,0,0,0,BHB840_1,0,0,0,0,0,270,244,213,176,124,-3.25,63,Eucalyptus,0,37,26,0,0,Eucalyptus
280,BHB840_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Near Echo pt,NA,2,BHB840,0,0.83634331,0,0,0,0.83634331,19/04/21,10.123533,77.1557837,1Ha,1502.262771,0,0,0,79.2,1.25,10,0,25,0,0,0,0,0,0,1,0,0,7,0,0,0,0,4,0,0,5,1,0,0,0,0,0,0,0,0,1,0.2,2,6,10.50852871,1515,231.7098389,5.656477451,26.24880981,0,0,0,0,0,4.044099598,-0.784882788,-0.61964426,-1.280933857,0,0,0,0,0,0,2,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,20,2,0,0,0,0,0,0,17.75,112,2201.2,25.35,10.75,56.8,26,323.4,0,7.323170718,13,0,0,0,0,0,BHB840_2,0,BHB840_2,BHB840_2,0,0,243,217,187,152,101,6.875,25,Eucalyptus,0,25,0,0,0,Eucalyptus
282,BHC806_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kannan Devan hills,,2,BHC806,0,0.187500438,0,0,0,0.187500438,07/04/21,10.1232934,77.1246716,1Ha,1821.267771,0,0,1,42.8,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,1,0.8,0,1,9,-15.02016354,1661,192.847702,25.45093918,38.1051178,0,0,0,0,0,3.365827355,-0.222360288,-0.974964565,2.120263577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.14999962,110.4,2459.8,24.75,10.25,57.4,28.8,353.9,0,7.41517511,8,0,0,0,0,0,BHC806_2,0,0,0,0,0,416,281,150,51,0,-4.25,0,Eucalyptus,0,49,0,0,0,Eucalyptus
283,BHC806_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kannan Devan hills,,4,BHC806,0,0.203789947,0,0,0,0.203789947,07/04/21,10.1222759,77.1255558,4Ha,1763.827995,0,0,0,60.4,10.75,10,0,33,0,0,0,0,0,0,3,0,0,6,0,4,0,0,75,0,0,5,5,2,1,2,3,1,0,2,2,0,0,0,23,11.87055874,1639,191.4695282,29.81654167,45.16635895,0,0,0,0,0,3.341773684,-0.19884675,-0.980030597,-0.182321563,0,0,0,0,0,0,0,0,4,5,33,0,2,0,0,0,0,0,0,0,0,0,75,0,0,0,0,1,0,0,0,0,0,0,17.64999962,110.4,2384.8,25.35,10.85,57.2,28.1,344.9,0,7.401841579,7,0,0,0,0,0,BHC806_3,0,0,BHC806_3,0,0,509,448,400,251,96,3.25,33,Eucalyptus,0,32,1,0,0,Eucalyptus
284,BHC806_5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kannan Devan hill,NA,5,BHC806,0,0.147990224,0,0,0,0.147990224,08/04/21,10.1222938,77.1246311,4Ha,1730.864356,0,0,0,46.8,8.25,10,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,2,0,0,5,5,5,0,1,0,1,2,0,1,0.8,0.2,13,20,1.887758374,1627,227.2311707,24.0163002,34.81378937,0,0,0,0,0,3.965932092,-0.734099393,-0.679042032,-0.587786674,0,0,0,0,0,3,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.14999962,110.4,2459.8,24.75,10.25,57.4,28.8,353.9,0,7.394493107,7,0,0,0,0,0,BHC806_5,0,BHC806_5,0,0,0,370,342,306,198,125,-2,0,Eucalyptus,0,0,0,0,0,Eucalyptus
285,BHC806_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kannan Devan hill,NA,6,BHC806,0,0.182693959,0,0,0,0.182693959,08/04/21,10.1225169,77.1246564,4Ha,1734.360307,0,0,0,60.8,14.25,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,50,0,0,5,4,2,1,2,2,1,0,1,1,1,0,0,19,1.934387088,1641,221.9059448,23.17795563,35.04283142,0,0,0,0,0,3.872989367,-0.667909779,-0.74424225,0.105360508,0,0,0,0,0,0,40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,17.14999962,110.4,2459.8,24.75,10.25,57.4,28.8,353.9,0,7.403061091,6,0,0,0,0,0,BHC806_6,0,BHC806_6,BHC806_6,0,0,368,340,307,246,113,4,0,Eucalyptus,0,4,0,0,0,Eucalyptus
286,BHC806_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kannan Devan hill,NA,7,BHC806,0,0.150170647,0,0,0,0.150170647,08/04/21,10.1228316,77.1243976,4Ha,1792.557709,0,0,0,66.2,10.25,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,3,2,2,2,0,0,0,0,1,0,1,14,-11.10587692,1637,206.5650482,14.31596565,22,0,0,0,0,0,3.605240211,-0.447213549,-0.894427214,3.062871456,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.14999962,110.4,2459.8,24.75,10.25,57.4,28.8,353.9,0,7.400620577,8,0,0,0,0,0,BHC806_7,0,0,0,0,0,307,253,168,56,0,-3.75,0,Eucalyptus,0,49,0,0,0,Eucalyptus
287,BHC806_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kannan Devan hill,NA,8,BHC806,0,0.116278601,0,0,0,0.116278601,08/04/21,10.0800949,77.1383448,4Ha,4182.289355,0,0,0,57.2,11,10,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,5,4,2,1,0,0,2,2,3,2,1,0,3,21,-6.453895092,1510,352.6942444,32.61767197,50.55690002,0,0,0,0,0,6.155675818,-0.127164248,0.991881673,0.105360508,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.95000076,116.4,2152.4,25.85,10.75,59.2,23.4,296.2,0,7.31986493,7,0,0,0,0,0,BHC806_8,0,0,0,0,0,0,0,0,0,0,-4.75,0,Eucalyptus,0,27,0,0,0,Eucalyptus
296,BHG797_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Mattu patti Eucalyptus,,1,BHG797,0,0.116962968,0,0,0,0.116962968,14/04/21,10.1192961,77.1172857,1Ha,1768.985829,0,0,1,40,5.25,10,0,17,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,4,2,1,0,0,0,0,0,0,0,0.4,0,4,7,-2.231762886,1705,189.9580688,28.42500305,39.88734055,0,0,0,0,0,3.315393741,-0.172927412,-0.984934572,-0.182321563,0,0,0,0,0,0,0,0,0,0,17,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17.14999962,110.4,2459.8,24.75,10.25,57.4,28.8,353.9,0,7.44132039,4,0,0,0,0,0,BHG797_1,0,0,BHG797_1,0,0,0,0,0,0,0,-0.875,17,Eucalyptus,0,17,0,0,0,Eucalyptus
297,BHG797_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Mattu patti Eucalyptus,,2,BHG797,0,0.229461639,0,0,0,0.229461639,14/04/21,10.1197146,77.1170841,1Ha,1845.176868,0,0,3,49.2,6.5,10,0,35,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,4,1,1,0,0,0,1,1,0,0,0.8,0,5,8,11.91855621,1737,194.3493347,19.86754608,30.33150101,0,0,0,0,0,3.39203579,-0.247833295,-0.968802693,-1.280933857,0,0,0,0,0,0,1,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,4,0,0,1,28,0,0,0,0,0,0,0,17.14999962,110.4,2459.8,24.75,10.25,57.4,28.8,353.9,0,7.459914766,9,0,0,0,0,0,BHG797_2,0,BHG797_2,BHG797_2,0,0,0,0,0,0,0,4.25,35,Eucalyptus,0,7,28,0,0,Eucalyptus
298,BHG797_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Madupatty eucalyptus,Madupatty eucalyptus,3,BHG797,0,0.041133595,0,0,0,0.041133595,14/04/21,10.120235,77.1175104,4Ha,1810.941718,0,0,1,34.4,7.75,10,0,49,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,4,1,1,1,0,0,0,2,2,0.8,0,11,16,5.789767265,1748,128.3674927,14.06235313,19.92485809,0,0,0,0,0,2.2404354,0.784045745,-0.620703044,-0.587786674,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,17.14999962,110.4,2459.8,24.75,10.25,57.4,28.8,353.9,0,7.466227556,4,0,0,0,0,0,BHG797_3,0,BHG797_3,0,0,0,0,0,0,0,0,1.875,49,Eucalyptus,0,40,9,0,0,Eucalyptus
299,BHG797_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Madupatty eucalyptus,Madupatty eucalyptus,4,BHG797,0,0.007647395,0,0,0,0.007647395,14/04/21,10.1202335,77.1168873,4Ha,1861.32442,1,0,0,44.4,19,10,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5,3,1,1,2,0,0,1,1,1,1,0,9,15,18.73361588,1755,192.9946136,15.19087791,26.53299904,0,0,0,0,0,3.368391446,-0.224859452,-0.974391208,-1.280933857,0,0,0,0,0,0,11,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.14999962,110.4,2459.8,24.75,10.25,57.4,28.8,353.9,0,7.470224136,1,0,0,0,0,0,BHG797_4,0,BHG797_4,BHG797_4,0,0,0,0,0,0,0,5.75,42,Eucalyptus,0,42,0,0,0,Eucalyptus
300,BHG797_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Madupatty eucalyptus,Madupatty eucalyptus,5,BHG797,0,0.052186906,0,0,0,0.052186906,14/04/21,10.1202473,77.116265,4Ha,1836.81131,0,0,0,40.4,9,10,0,16,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,5,1,0,2,2,0,0,0,1,2,1,0,19,13,10.78526115,1736,235.8230133,21.84312248,30.72458267,0,0,0,0,0,4.115888034,-0.827306273,-0.561751129,-0.587786674,0,0,0,0,0,0,1,0,0,1,5,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,11,0,0,0,0,0,0,0,16.95000076,107.6,2536.5,24.65,10.15,57.6,29.4,362.4,0,7.459338895,5,0,0,0,0,0,BHG797_5,0,BHG797_5,BHG797_5,0,0,0,0,0,0,0,-1,16,Eucalyptus,0,10,6,0,0,Eucalyptus
303,BHH723_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,near tea factory,Eucalyptus plantation,3,BHH723,0,0.231474949,0,0,0,0.231474949,18/04/21,10.1193693,77.050119,4Ha,1644.992515,0,0,0,56,7,16.66666667,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,5,2,1,0,0,1,1,1,1,0,1,0,24,12,11.47455788,1632,69.22774506,14.27355289,23.32380676,0,0,0,0,0,1.208252085,0.934997525,0.354654238,-1.280933857,0,0,0,0,0,0,1,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,17.95000076,104.8,3206.6,25.65,11.35,60.5,33.5,415.2,0,7.397561536,6,0,0,0,0,0,BHH723_3,0,BHH723_3,BHH723_3,0,0,0,0,0,0,0,4.5,7,Eucalyptus,0,7,0,0,0,Eucalyptus
308,BHH723_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,near tea factory,shola+Eucalyptus,8,BHH723,0,0.142252688,0,0,0,0.142252688,18/04/21,10.1183483,77.0496765,4Ha,1619.029593,0,0,0,57,8,40,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,5,1,2,1,1,0,0,0,0,1,1,0,13,11,-6.307291508,1620,252.451004,26.7215004,37.74917221,0,0,0,0,0,4.40610122,-0.953459456,-0.301521252,-0.182321563,0,0,0,0,0,0,2,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,17.04999924,103.3,3305.2,24.85,10.55,61.1,33.9,420.1,0,7.390181428,2,0,0,0,0,0,BHH723_8,0,BHH723_8,BHH723_8,0,0,0,0,0,0,0,0.625,18,Eucalyptus,0,18,0,0,0,Eucalyptus
309,BHH732_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,near tranformer,Eucalyptus+Lantana,1,BHH732,0,0.033820425,0,0,0,0.033820425,17/04/21,10.1187597,77.0576571,1Ha,1447.979619,0,0,0,68,11.25,10,0,17,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,3,4,4,2,0,1,0,0,0,0,1,0,0,14,7.994561195,1452,236.7682953,15.85041142,21.81742477,0,0,0,0,0,4.132386317,-0.83646119,-0.548026164,0.91629076,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17.95000076,104.8,3206.6,25.65,11.35,60.5,33.5,415.2,0,7.280697195,2,0,0,0,0,0,BHH732_1,0,BHH732_1,0,0,0,199,159,122,75,0,0,17,Eucalyptus,0,17,0,0,0,Eucalyptus
310,BHH732_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,near tranformer,Eucalyptus + Lantana,2,BHH732,0,0.033971623,0,0,0,0.033971623,17/04/21,10.119064,77.0577572,1Ha,1464.257245,0,0,0,62.6,10.75,10,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,5,4,3,1,0,0,2,1,1,1,1,0,5,18,9.998913765,1459,267.7094116,11.61013126,23.08679199,0,0,0,0,0,4.672410671,-0.999200974,-0.039967661,-1.280933857,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,17.95000076,104.8,3206.6,25.65,11.35,60.5,33.5,415.2,0,7.285506549,2,0,0,0,0,0,BHH732_2,0,0,BHH732_2,0,0,169,138,106,65,0,5.375,13,Eucalyptus,0,13,0,0,0,Eucalyptus
319,BID778_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,near carmelgiri botanical garden,Tea plantation +shola + Lantana,1,BID778,0,0.142204942,0,0,0,0.142204942,17/04/21,10.0991072,77.0995552,1Ha,1596.432596,0,0,0,74,11,10,0,29,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,5,2,2,2,1,2,2,1,3,2,1,0,0,22,15.71419334,1603,176.3785095,17.85161781,27.56809807,0,0,0,0,0,3.078385721,0.063164855,-0.998003107,0.328504086,0,0,0,0,0,0,3,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,17.35000038,109.6,2612.6,25.25,10.55,59.5,28.2,354.5,0,7.379632153,2,0,0,0,0,0,BID778_1,0,BID778_1,0,0,0,0,0,0,0,0,4.25,29,Eucalyptus,0,29,0,0,0,Eucalyptus
